BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster,Segment
7.989026775,0.888889,7.722358741,7.073947454,6.983307921,5.645015508,0.444444,0.333333,0.222222,0.222222,2,19,9.047939083,8.192568441,6.576843708,0,9,2,Inactive Customers
7.224381067,1,0,0,0,8.05987625,0,0,0,0.333333,11,0,8.160803921,5.827929563,6.026701263,0,12,1,Big Spenders
4.076482464,1,6.11146734,6.11146734,0,0,0.5,0.5,0,0,0,6,8.294299609,5.983132351,5.207467538,0.25,12,3,EMI Users
8.125023374,1,0,0,0,9.17696722,0,0,0,0.4,6,0,9.159152335,7.693997058,6.529665421,0,10,1,Big Spenders
8.669914447,1,7.314606093,0,7.314606093,8.462068843,0.25,0,0.166667,0.333333,6,5,9.047939083,7.407466926,7.75433812,0,12,1,Big Spenders
7.73529049,0.818182,0,0,0,7.870521462,0,0,0,0.083333,2,0,8.006700845,6.402851859,6.476141073,0,12,1,Big Spenders
7.866918683,1,4.177459469,4.177459469,0,0,0.083333,0.083333,0,0,0,1,8.006700845,6.474565094,6.865506918,0,12,3,EMI Users
5.875840412,0.636364,5.652875071,5.652875071,0,6.752442188,0.166667,0.166667,0,0.166667,2,2,7.313886832,7.476803401,5.584785117,0.181818,12,3,EMI Users
6.811993339,1,0,0,0,5.077255815,0,0,0,0.083333,1,0,7.090909822,7.222372567,5.440938804,0,12,1,Big Spenders
7.821697013,1,5.537334267,3.36729583,5.420534999,7.872363546,0.833333,0.083333,0.75,0.333333,8,11,7.972810784,6.101781031,7.045603148,0,12,1,Big Spenders
5.450644556,0.818182,6.569200876,6.212205214,5.370638028,0,0.666667,0.166667,0.416667,0,0,10,9.047939083,7.60503509,4.995924222,0.111111,12,2,Inactive Customers
4.490135582,0.909091,7.244941546,0,7.244941546,0,0.833333,0,0.75,0,0,10,8.922791624,7.176330267,4.9412808,0.727273,12,0,Cash Advance Lovers
6.975400422,1,0,0,0,4.019467089,0,0,0,0.083333,1,0,7.090909822,5.886604467,5.769042229,0,12,1,Big Spenders
6.584362527,1,8.778672449,8.772649032,3.688879454,0,1,1,0.083333,0,0,38,8.07121854,8.661954841,5.405774055,0.75,12,2,Inactive Customers
4.155113989,0.545455,5.744764456,5.744764456,0,0,0.166667,0.166667,0,0,0,5,7.090909822,6.267020227,4.476591548,0,12,3,EMI Users
6.748761537,0.727273,5.922543102,0,5.922543102,7.412537986,0.416667,0,0.416667,0.166667,3,5,8.294299609,5.854891502,5.572989683,0,12,0,Cash Advance Lovers
6.162471086,1,6.264730708,5.0193968,5.927938846,7.06437998,1,0.25,0.75,0.083333,1,15,7.090909822,7.480791153,4.977918034,0.25,12,0,Cash Advance Lovers
6.342219923,0.727273,0,0,0,8.088152305,0,0,0,0.416667,11,0,8.699681401,8.31976728,5.097789596,0.6,12,1,Big Spenders
6.394286998,1,5.172754144,0,5.172754144,7.505212703,0.416667,0,0.416667,0.166667,2,5,7.090909822,7.834164199,5.311286823,0.181818,12,0,Cash Advance Lovers
7.707512301,1,7.730794111,7.489283512,6.193670427,6.445468313,0.833333,0.5,0.666667,0.333333,6,39,8.412054873,8.231319288,6.532131323,0,12,2,Inactive Customers
4.437518152,1,6.424869024,0,6.424869024,0,1,0,0.875,0,0,8,6.908754779,6.268755343,4.916133849,0.833333,8,0,Cash Advance Lovers
3.0247842,0.545455,5.706578562,5.706578562,0,0,0.416667,0.416667,0,0,0,6,8.006700845,6.359614364,4.762669632,0.8,12,3,EMI Users
7.085635324,1,6.100722458,6.100722458,0,0,1,1,0,0,0,11,7.090909822,6.51406598,6.65464342,0,11,2,Inactive Customers
7.902073512,1,0,0,0,6.359437153,0,0,0,0.166667,4,0,9.210440367,6.48491657,6.533547168,0,12,1,Big Spenders
2.284522136,0.7,4.526776119,4.526776119,0,0,0.2,0.2,0,0,0,2,7.313886832,4.360990761,3.85199619,0,10,3,EMI Users
6.341035033,1,7.282871139,6.951054203,6.020804879,0,1,0.75,1,0,0,44,8.006700845,7.512052285,5.346262045,0,12,2,Inactive Customers
8.905280732,1,6.021508668,0,6.021508668,7.987578385,0.666667,0,0.583333,0.166667,5,8,8.987321813,7.47002303,7.890575095,0,12,1,Big Spenders
3.492142107,0.545455,5.488937726,0,5.488937726,0,0.666667,0,0.666667,0,0,11,7.090909822,5.996723313,4.630130753,0,12,0,Cash Advance Lovers
4.168459303,0.545455,6.87891332,6.87891332,0,0,0.5,0.5,0,0,0,7,8.881975184,7.016266831,4.826183558,0.75,12,3,EMI Users
7.067476622,1,7.438971592,6.803505258,6.685860947,0,0.666667,0.083333,0.666667,0,0,10,8.987321813,7.148574731,5.891489711,0,12,2,Inactive Customers
5.928006687,0.636364,6.942543104,5.521460918,6.667465569,0,0.5,0.166667,0.416667,0,0,11,7.090909822,7.552960551,5.167314449,0,12,3,EMI Users
1.620309997,0.727273,5.579805295,5.579805295,0,0,0.25,0.25,0,0,0,4,8.853808275,5.619285878,4.030198515,0.111111,12,3,EMI Users
7.461717332,1,5.262586557,4.574710979,4.574504772,0,0.25,0.083333,0.25,0,0,4,7.601402335,6.88699456,6.453771624,0,12,3,EMI Users
5.440975845,1,0,0,0,6.893998916,0,0,0,0.083333,1,0,8.006700845,7.022563574,4.884159917,0.1,12,1,Big Spenders
8.567912995,0.888889,7.886212972,6.701960366,7.521507459,8.487227062,0.888889,0.222222,0.777778,0.333333,34,38,8.699681401,7.718957638,8.420581533,0,9,2,Inactive Customers
7.589006971,1,7.467782411,7.171257357,6.109780774,8.226743343,0.75,0.333333,0.5,0.25,8,24,8.699681401,8.776802494,6.601206472,0.083333,12,2,Inactive Customers
8.358488438,1,7.313300384,4.788491243,7.230563153,7.746541156,0.833333,0.083333,0.666667,0.166667,4,10,8.412054873,7.520448299,7.799972383,0,12,2,Inactive Customers
7.305936039,1,0,0,0,7.863454801,0,0,0,0.5,15,0,7.824445931,7.990671394,6.311236217,0,12,1,Big Spenders
4.922342631,1,5.672979566,0,5.672979566,0,0.333333,0,0.25,0,0,4,9.159152335,6.573148358,5.349909103,0,12,0,Cash Advance Lovers
4.259797403,1,7.165524386,4.232075458,7.111658925,0,1,0.166667,1,0,0,20,8.922791624,6.794288764,4.537297494,0.7,12,0,Cash Advance Lovers
3.387459447,1,5.909277876,0,5.909277876,0,0.916667,0,0.833333,0,0,13,8.648396877,5.891438961,5.024714995,0.8,12,0,Cash Advance Lovers
5.806649541,1,5.810362247,0,5.810362247,0,0.545455,0,0.454545,0,0,10,7.824445931,5.993287492,5.162333266,0,11,0,Cash Advance Lovers
8.362419229,1,7.58834393,7.190676034,6.475494348,8.369044858,1,1,1,0.5,14,40,8.853808275,7.560650304,7.572280514,0,12,2,Inactive Customers
7.64247621,1,0,0,0,7.018787093,0,0,0,0.166667,6,0,8.612685173,6.145682393,6.402377928,0,12,1,Big Spenders
6.96015708,1,0,0,0,7.329200609,0,0,0,0.333333,8,0,7.313886832,7.436660589,5.865455139,0,12,1,Big Spenders
7.962976977,1,7.704180809,0,7.704180809,7.211221031,0.833333,0,0.75,0.083333,1,34,8.160803921,7.727225314,8.297018972,0,12,2,Inactive Customers
7.001241028,1,0,0,0,7.047093579,0,0,0,0.166667,4,0,7.824445931,5.084393849,6.004962129,0,12,1,Big Spenders
6.992624775,1,0,0,0,4.693731159,0,0,0,0.083333,1,0,7.090909822,5.76345886,5.428711775,0,12,1,Big Spenders
8.172664046,1,0,0,0,7.713931439,0,0,0,0.416667,10,0,9.648659817,6.803186052,6.651962173,0,12,1,Big Spenders
5.830611503,0.818182,7.991998154,7.243920326,7.351562509,0,0.75,0.333333,0.666667,0,0,17,8.612685173,7.953788076,5.206138539,0.375,12,2,Inactive Customers
7.597722557,1,3.044522438,0,3.044522438,0,0.333333,0,0.333333,0,0,4,8.922791624,7.635431145,6.291852081,0,12,1,Big Spenders
7.281099652,1,7.104620561,6.333101992,6.485672865,0,0.666667,0.166667,0.666667,0,0,12,8.294299609,6.40476928,5.765453987,0,12,2,Inactive Customers
7.010402041,1,6.162556622,0,6.162556622,6.86433516,1,0,0.916667,0.083333,1,12,7.090909822,6.219617568,6.324189213,0,12,0,Cash Advance Lovers
9.111932044,1,0,0,0,8.643635688,0,0,0,0.5,13,0,9.581972892,9.539274798,7.836256445,0.083333,12,1,Big Spenders
4.020669263,0.909091,7.191241059,0,7.191241059,0,1,0,1,0,0,30,7.313886832,7.0330768,4.906656283,0.818182,12,0,Cash Advance Lovers
6.895133917,1,6.979610716,4.633271616,6.880024305,5.796905975,1,0.166667,1,0.333333,9,46,8.294299609,6.917773899,5.58315137,0,12,2,Inactive Customers
8.09501713,1,8.278303823,8.086453351,6.534326484,6.251061463,1,0.666667,0.916667,0.166667,2,57,9.210440367,7.689265729,6.701673491,0,12,2,Inactive Customers
7.311606385,1,0,0,0,5.216189944,0,0,0,0.166667,3,0,7.378383713,6.220988963,7.109936897,0,12,1,Big Spenders
3.445234139,1,5.836213262,0,5.836213262,0,1,0,1,0,0,15,8.294299609,5.94602558,5.192045897,0.916667,12,0,Cash Advance Lovers
5.345712248,0.545455,7.763267877,7.763267877,0,0,0.25,0.25,0,0,0,7,8.412054873,8.219377156,5.097659843,1,12,3,EMI Users
7.402764364,1,7.111512116,6.480044562,6.354370041,0,1,0.583333,1,0,0,24,7.550135342,7.292018607,7.298254467,0,12,2,Inactive Customers
7.120459358,0.909091,0,0,0,7.665746743,0,0,0,0.25,3,0,8.006700845,6.294718473,5.888088203,0,12,1,Big Spenders
6.463644076,1,7.815166706,7.751638746,5.033830852,0,1,1,0.916667,0,0,39,8.853808275,7.692467132,5.702496368,0.083333,12,2,Inactive Customers
5.831753765,1,7.69650805,6.704598162,7.233816364,0,0.916667,0.083333,0.833333,0,0,13,8.699681401,7.855041845,5.494234048,0.2,12,2,Inactive Customers
6.229438376,0.555556,0,0,0,8.839126913,0,0,0,0.222222,2,0,9.047939083,8.897603972,5.215926191,0.333333,9,1,Big Spenders
3.762944036,1,6.045479135,0,6.045479135,0,1,0,1,0,0,12,7.601402335,6.02050488,5.184353218,1,12,0,Cash Advance Lovers
8.540810658,1,8.255807648,8.085874747,6.40135319,9.034115364,0.916667,0.583333,0.666667,0.25,27,70,9.392745259,7.280688299,7.128516838,0,12,2,Inactive Customers
7.709522967,1,6.88766481,5.288519524,6.663209321,6.69758213,1,0.166667,1,0.166667,2,31,7.972810784,7.001937922,7.1939753,0,12,2,Inactive Customers
7.893874731,1,0,0,0,5.047478934,0,0,0,0.083333,1,0,8.006700845,6.571134162,6.92183334,0,12,1,Big Spenders
3.648771059,1,3.472897696,0,3.472897696,7.548319031,0.25,0,0.25,0.166667,2,3,7.824445931,8.305606833,4.420404986,0.2,12,1,Big Spenders
4.181920317,1,6.75342625,0,6.75342625,0,1,0,0.7,0,0,12,8.006700845,6.706352348,4.817481027,1,10,0,Cash Advance Lovers
7.636089854,1,7.849744946,7.061334367,7.244284657,0,1,0.583333,1,0,0,57,9.047939083,7.218686803,6.444820738,0,12,2,Inactive Customers
7.38277986,1,6.115671351,5.81711116,4.769836808,0,0.25,0.083333,0.166667,0,0,6,7.824445931,6.347156806,6.181737121,0,12,3,EMI Users
8.534879246,1,8.385456758,7.946815704,7.350708832,6.858874597,1,1,0.666667,0.083333,1,50,8.853808275,7.787822348,7.095638248,0,12,2,Inactive Customers
6.843842206,1,4.382026635,4.382026635,0,0,0.083333,0.083333,0,0,0,1,7.313886832,5.882542887,5.370596525,0,12,3,EMI Users
3.910544994,0.272727,5.726163474,5.726163474,0,0,0.090909,0.090909,0,0,0,1,8.006700845,6.34187134,3.750453507,0,11,3,EMI Users
6.212445532,1,7.079260213,5.986452005,6.672146863,6.244127865,0.916667,0.166667,0.833333,0.333333,8,30,6.216606101,7.305243301,6.647128062,0,12,2,Inactive Customers
7.530247659,1,7.522167646,6.736480481,6.914711032,0,0.583333,0.25,0.5,0,0,35,8.117014088,7.410564613,6.43924078,0,12,2,Inactive Customers
7.546474703,1,6.616480092,6.190868532,5.560835465,7.337492501,0.666667,0.25,0.416667,0.416667,12,14,8.343077871,8.097774163,6.602174617,0,12,2,Inactive Customers
2.402858391,0.454545,6.274762021,0,6.274762021,0,0.916667,0,0.916667,0,0,12,6.908754779,6.29074186,3.913633947,0,12,0,Cash Advance Lovers
8.946188013,1,7.123705017,7.123705017,0,8.211274238,0.75,0.75,0,0.333333,4,20,8.987321813,7.910578861,7.911059678,0,12,2,Inactive Customers
7.247489392,1,7.513474632,6.549564902,7.034061886,7.555216643,1,0.583333,1,0.083333,1,61,8.987321813,6.059564925,5.787959333,0,12,2,Inactive Customers
7.262751971,1,3.929666441,3.929666441,0,4.105508282,0.2,0.2,0,0.3,3,2,7.313886832,5.856589944,5.803784907,0,10,1,Big Spenders
7.611233131,0.727273,5.791915445,5.791915445,0,0,0.166667,0.166667,0,0,0,2,8.006700845,8.141837484,6.3802842,0,12,3,EMI Users
7.581845152,1,0,0,0,5.456372985,0,0,0,0.4,4,0,7.601402335,6.047414452,6.031191031,0,10,1,Big Spenders
7.084189114,1,0,0,0,5.623159163,0,0,0,0.083333,1,0,7.313886832,5.589470234,5.627168875,0,12,1,Big Spenders
5.845118502,1,7.705501185,7.268125387,6.66907922,0,1,0.916667,1,0,0,43,8.648396877,7.637291208,5.216302204,0.333333,12,2,Inactive Customers
6.9864297,1,0,0,0,3.910403795,0,0,0,0.083333,1,0,7.090909822,5.841551488,5.541431217,0,12,1,Big Spenders
8.521189023,1,7.325708749,7.325708749,0,5.226657597,0.272727,0.272727,0,0.181818,2,6,8.699681401,7.054467813,6.990358906,0,11,1,Big Spenders
2.726670823,0.875,5.508780865,0,5.508780865,0,0.875,0,0.75,0,0,16,7.313886832,5.350607973,4.203512042,0.25,8,0,Cash Advance Lovers
7.231485856,1,4.287715955,4.287715955,0,0,0.083333,0.083333,0,0,0,1,8.160803921,5.722741622,6.031252897,0,12,3,EMI Users
5.440082024,1,8.208143107,8.208143107,0,0,1,1,0,0,0,26,9.472781557,8.16430078,5.388705585,1,12,2,Inactive Customers
7.176390358,1,0,0,0,6.078193048,0,0,0,0.25,3,0,8.006700845,6.754677181,5.929804168,0,12,1,Big Spenders
8.391458148,1,5.784747833,5.784747833,0,8.285745905,0.083333,0.083333,0,0.666667,16,2,8.853808275,8.984231762,7.173167225,0.166667,12,1,Big Spenders
6.667503705,1,0,0,0,5.63014756,0,0,0,0.083333,1,0,7.090909822,5.794304835,5.13204917,0,12,1,Big Spenders
3.234355317,0.181818,0,0,0,7.222833147,0,0,0,0.083333,1,0,8.006700845,9.296038911,4.021146504,1,12,3,EMI Users
7.915972945,1,6.743658635,6.642226011,4.417152437,7.091898721,1,1,0.583333,0.083333,1,20,8.922791624,8.09386752,6.578638491,0,12,2,Inactive Customers
1.776457658,0.454545,4.899033118,0,4.899033118,0,0.333333,0,0.25,0,0,4,8.77971129,5.353979919,4.723439957,0.5,12,3,EMI Users
7.294812432,1,5.658401493,5.658401493,0,6.141635736,0.25,0.25,0,0.25,4,3,8.006700845,5.96816389,6.046586535,0,12,1,Big Spenders
7.125188201,1,4.553876892,4.553876892,0,5.462303651,0.083333,0.083333,0,0.083333,1,1,7.244941546,6.292419652,6.125886293,0,12,1,Big Spenders
8.922281125,1,0,0,0,8.868995471,0,0,0,0.666667,22,0,9.25922577,7.984232911,8.064584731,0,12,1,Big Spenders
3.913507763,0.818182,5.802873377,5.802873377,0,0,0.25,0.25,0,0,0,5,7.824445931,6.235016846,4.912425874,0,12,3,EMI Users
7.310029871,1,5.87947097,5.734182347,3.89914038,0,0.333333,0.25,0.166667,0,0,6,7.378383713,6.465119097,6.499602197,0,12,3,EMI Users
7.184286153,1,7.595266608,6.969264216,6.831219747,0,1,0.5,0.916667,0,0,36,8.699681401,6.626366713,5.728289044,0,12,2,Inactive Customers
5.074670182,1,0,0,0,6.670460592,0,0,0,0.25,3,0,8.389587067,6.320491479,5.163588543,0,12,1,Big Spenders
7.554546422,1,6.489280916,0,6.489280916,0,1,0,1,0,0,17,7.601402335,6.797298216,6.820913848,0,12,0,Cash Advance Lovers
8.197908779,1,4.436159643,0,4.436159643,7.036148905,0.25,0,0.25,0.166667,2,3,8.853808275,6.731531363,7.37625618,0,12,1,Big Spenders
9.179907183,1,0,0,0,9.271559736,0,0,0,0.833333,27,0,9.210440367,9.472861328,8.268237863,0,12,1,Big Spenders
4.205678178,0.818182,6.904369554,6.000894941,6.386593083,0,1,1,0.666667,0,0,30,8.922791624,6.644104578,4.898747231,0.5,12,2,Inactive Customers
6.552651516,1,8.888202111,7.807294484,8.473974577,0,1,0.833333,1,0,0,110,8.732465848,8.72468366,5.289702414,0.75,12,2,Inactive Customers
7.103361492,1,0,0,0,5.323897819,0,0,0,0.166667,2,0,7.313886832,5.757493483,5.756396509,0,12,1,Big Spenders
5.005159013,0.818182,7.090909822,0,7.090909822,0,0.5,0,0.416667,0,0,12,8.987321813,7.411715407,4.870007206,0.714286,12,0,Cash Advance Lovers
6.233623404,1,0,0,0,6.857602845,0,0,0,0.083333,1,0,9.350189267,6.883221431,5.38615321,0,12,1,Big Spenders
6.177107054,1,6.631738238,0,6.631738238,0,0.75,0,0.666667,0,0,18,8.987321813,5.847553261,5.122261704,0,12,0,Cash Advance Lovers
7.533760605,0.545455,5.070161273,5.070161273,0,7.246482103,0.083333,0.083333,0,0.083333,1,1,8.77971129,8.792821776,6.328628209,0.090909,12,1,Big Spenders
7.411779482,1,6.602913484,6.17586727,5.550009501,0,1,0.166667,0.916667,0,0,20,8.853808275,7.726659226,6.252292569,0.083333,12,2,Inactive Customers
7.338846051,0.818182,4.234106505,4.234106505,0,0,0.083333,0.083333,0,0,0,1,8.006700845,8.254826491,6.566493481,0,12,3,EMI Users
7.841495189,1,7.550466692,7.550466692,0,0,0.75,0.75,0,0,0,29,8.294299609,6.515821588,6.668489607,0,12,2,Inactive Customers
5.735828411,1,6.194895067,0,6.194895067,6.919242249,0.75,0,0.75,0.416667,9,11,6.908754779,7.415181609,5.340632259,0.166667,12,0,Cash Advance Lovers
8.011562466,1,0,0,0,7.042953227,0,0,0,0.166667,2,0,8.77971129,6.931487672,6.845433912,0,12,1,Big Spenders
7.216408675,1,7.949807798,7.587422005,6.760194505,0,1,0.5,1,0,0,54,8.699681401,7.196470652,5.71314354,0,12,2,Inactive Customers
4.150106053,1,6.565279054,6.565279054,0,0,1,1,0,0,0,12,7.601402335,6.576082118,5.14412956,0.916667,12,3,EMI Users
7.613455182,0.875,4.043051268,4.043051268,0,8.315632177,0.125,0.125,0,0.5,10,1,7.824445931,5.931073687,6.026482192,0,8,1,Big Spenders
7.867870562,0.818182,5.79818315,5.79818315,0,0,0.333333,0.333333,0,0,0,4,8.987321813,8.356410531,6.841940034,0,12,3,EMI Users
7.373596748,1,6.602940612,6.055893687,5.741848675,8.045938837,0.833333,0.166667,0.583333,0.416667,6,11,8.699681401,8.198955319,5.822604177,0,12,2,Inactive Customers
7.432625192,1,5.571735694,4.942998645,4.817859279,0,0.416667,0.083333,0.333333,0,0,7,7.438971592,5.737696095,7.088356301,0,12,0,Cash Advance Lovers
5.320564313,1,7.657641897,6.274762021,7.36944948,0,1,0.5,1,0,0,52,8.294299609,7.577960874,5.15464256,1,12,2,Inactive Customers
7.491565459,1,4.281930018,0,4.281930018,0,0.416667,0,0.416667,0,0,5,8.006700845,6.307049361,6.47406307,0,12,0,Cash Advance Lovers
7.74327239,1,0,0,0,5.916871984,0,0,0,0.166667,2,0,7.824445931,6.43798826,6.551675275,0,12,1,Big Spenders
7.037918898,1,7.066023186,7.066023186,0,6.825514401,0.416667,0.416667,0,0.25,4,5,8.412054873,6.984683595,5.514736117,0.083333,12,1,Big Spenders
4.403815695,0.636364,6.76029881,5.017279837,6.569341158,0,0.5,0.083333,0.416667,0,0,7,8.699681401,7.263685542,5.001983562,1,12,0,Cash Advance Lovers
6.703293297,0.818182,0,0,0,6.992229551,0,0,0,0.166667,2,0,8.006700845,5.94914592,5.683030763,0,12,1,Big Spenders
6.099489097,1,0,0,0,4.9874206,0,0,0,0.25,3,0,6.216606101,5.157018174,5.447235984,0,12,1,Big Spenders
8.594893407,1,0.009950331,0.009950331,0,8.689989387,0.083333,0.083333,0,0.166667,5,1,9.392745259,6.977901548,7.600534327,0,12,1,Big Spenders
7.121664684,0.555556,0,0,0,7.977888336,0,0,0,0.111111,2,0,8.006700845,6.362720751,6.161562088,0,9,1,Big Spenders
5.67164615,1,8.339725436,6.801438751,8.098278036,0,1,0.666667,1,0,0,90,8.699681401,8.252463927,5.173180725,0.909091,12,2,Inactive Customers
6.004337141,1,8.211512783,7.813914864,7.097805228,0,1,1,1,0,0,76,9.210440367,8.089485184,5.391362506,0.833333,12,2,Inactive Customers
7.447690838,1,7.601402335,7.601402335,0,0,0.111111,0.111111,0,0,0,1,7.601402335,6.107691802,5.85746582,0,9,3,EMI Users
5.963919689,1,0,0,0,6.537708095,0,0,0,0.333333,7,0,6.957497371,7.379192453,5.423676612,0.083333,12,1,Big Spenders
5.093921382,0.818182,6.953531382,6.953531382,0,0,0.333333,0.333333,0,0,0,7,7.523481313,6.274999159,5.150526005,0.125,12,3,EMI Users
7.4966994,0.833333,0,0,0,8.067968614,0,0,0,0.833333,11,0,9.210440367,5.79932769,5.383352934,0,6,1,Big Spenders
3.251580625,0.636364,7.554926582,3.433987204,7.539096202,0,0.916667,0.083333,0.833333,0,0,12,7.601402335,7.513673938,3.095379218,0,12,0,Cash Advance Lovers
8.211664202,1,7.70329658,7.13193829,6.872480371,0,1,0.666667,1,0,0,34,9.105090961,7.265107761,6.83691294,0,12,2,Inactive Customers
6.447220813,1,7.514211031,7.514211031,0,0,0.5,0.5,0,0,0,14,8.77971129,7.262926645,5.447359592,0,12,3,EMI Users
6.343987145,1,7.49555861,7.49555861,0,0,0.833333,0.833333,0,0,0,14,9.210440367,7.479566481,5.377759281,0,12,2,Inactive Customers
5.708422646,1,5.981287941,5.631032554,4.770684624,0,0.916667,0.25,0.75,0,0,33,8.699681401,5.831009093,5.172106485,0,12,0,Cash Advance Lovers
6.801564595,0.857143,5.114995309,5.114995309,0,7.0547479,0.285714,0.285714,0,0.142857,1,5,7.090909822,5.931819731,6.179611217,0,7,1,Big Spenders
6.825242765,0.857143,5.771472275,4.248495242,5.529468769,6.963641267,0.857143,0.142857,0.714286,0.142857,3,7,7.090909822,5.281148791,6.514266643,0,7,0,Cash Advance Lovers
5.911791179,1,7.023634281,5.136974216,6.860307214,7.067486499,0.666667,0.083333,0.583333,0.333333,5,11,8.160803921,8.105675527,5.28123058,0.416667,12,2,Inactive Customers
3.294007935,0.636364,5.447814378,0,5.447814378,0,0.666667,0,0.583333,0,0,14,8.294299609,5.347657874,4.563320831,0.090909,12,0,Cash Advance Lovers
7.505832279,1,6.436454809,0,6.436454809,6.014775765,1,0,0.916667,0.083333,1,26,7.937731775,6.580520657,6.766443191,0,12,0,Cash Advance Lovers
3.241382323,1,6.280264744,0,6.280264744,0,1,0,1,0,0,23,8.006700845,6.533695629,5.017995832,0.8,12,0,Cash Advance Lovers
8.56744806,1,5.24491659,5.24491659,0,7.568078963,0.083333,0.083333,0,0.333333,4,1,9.105090961,7.260490721,7.281557468,0,12,1,Big Spenders
4.776653563,1,6.578473132,0,6.578473132,0,1,0,1,0,0,14,8.006700845,6.78713082,5.166748715,0.333333,12,0,Cash Advance Lovers
7.903987183,1,7.610422005,7.343574989,6.160996329,0,0.75,0.25,0.666667,0,0,26,8.853808275,7.854203201,6.496001411,0,12,2,Inactive Customers
8.500690235,1,0,0,0,8.064678212,0,0,0,0.25,7,0,8.517393171,6.764833321,7.590284442,0,12,1,Big Spenders
5.61209512,1,5.431273594,5.431273594,0,0,1,1,0,0,0,12,8.412054873,5.760126755,5.259120598,0,12,3,EMI Users
8.45728678,1,0,0,0,7.210658202,0,0,0,0.166667,2,0,9.210440367,7.19041208,7.113217272,0,12,1,Big Spenders
4.419195689,1,7.027598413,6.365507785,6.3042294,0,1,1,1,0,0,49,9.105090961,7.036346351,5.185181518,0.5,12,2,Inactive Customers
9.202354195,1,6.609012259,0,6.609012259,7.714002106,1,0,1,0.166667,2,13,9.546884035,8.096482004,7.97721154,0,12,2,Inactive Customers
8.08924851,1,6.826675367,6.257935751,5.993911551,0,0.75,0.5,0.5,0,0,14,8.732465848,7.188998774,6.919709463,0,12,2,Inactive Customers
4.128994171,0.909091,5.483592889,0,5.483592889,0,0.454545,0,0.454545,0,0,5,6.552507887,5.883624399,4.880842481,0.090909,11,0,Cash Advance Lovers
6.911540104,1,0,0,0,5.460034388,0,0,0,0.083333,3,0,7.090909822,5.483997195,5.42158874,0,12,1,Big Spenders
7.990312731,1,0,0,0,7.298944237,0,0,0,0.666667,16,0,9.047939083,6.567873347,6.531303036,0,12,1,Big Spenders
7.13082173,1,6.252501007,4.738914056,6.00635316,6.159346258,1,0.333333,1,0.25,5,29,7.090909822,7.040703009,6.889433572,0,12,2,Inactive Customers
